artist_name,artist_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration,popularity,count,
Passenger,791283,-0.302303469,-0.759899519,-0.649525711,0.020524425,0.147170921,0.466457844,-0.430146954,0.651676682,-0.566595289,-0.753257926,-0.192620623,-0.120929198,1.488457734,-0.346276413,
Lyn Collins,803242,1.14951395,0.006941231,1.669139146,-0.778266172,-0.092582148,0.466457844,-1.282879964,-0.391257995,-0.566331906,-0.489181213,1.308609272,-0.45949488,0.192544612,-0.346276413,
Jenny Lewis,812476,-0.429099749,0.028756529,0.16425362,0.911548229,0.431292322,0.466457844,-0.430146954,-0.181643728,-0.278565126,-0.158962384,-0.230842,-0.159039566,0.376132304,-0.346276413,
Lord Kitchener,828768,1.238271346,0.209889602,1.850295986,0.258791072,1.666256482,0.466457844,0.706830391,1.999321574,-0.32999388,-0.277723141,0.685903497,-0.705911983,-2.950044709,-0.346276413,
Mark Morrison,833539,1.288989859,0.297150791,0.333999001,-1.243702564,0.18456611,0.466457844,-1.5671243,-0.5638302,-5.67E-01,0.029628718,0.522421947,0.193572259,1.121282349,-0.346276413,
Roger McGuinn,834466,-0.680579038,-0.405566205,-0.467655662,0.3114585,-0.139274862,0.466457844,-0.430146954,0.186988758,-0.561396043,0.373616919,-0.448249762,-0.174818853,-0.163831497,-0.346276413,
Phosphorescent,846092,-0.933114963,-0.089574933,-0.576064473,-0.468894396,0.282737027,0.466457844,-0.430146954,1.167571235,0.887096972,-1.029136954,-0.350236517,1.375347107,1.186078006,-0.346276413,
ReneÃ© Olstead,885298,-0.394230769,-1.461955442,-1.727908138,0.426019662,-0.075046745,0.466457844,-0.145902618,1.837468501,-0.56570194,-0.530612246,-0.334342477,0.067855345,0.052154024,-0.346276413,
Armand Van Helden,928160,1.381973794,0.916573017,0.985878328,0.390299414,1.122146224,0.466457844,-1.282879964,-1.118070363,0.023973079,-0.152446523,1.694796596,0.535356633,1.088884521,-0.346276413,
Dave Koz,961133,0.630705836,0.48357242,0.408173455,-1.471848599,0.246572393,-2.143826677,-0.145902618,-0.466224074,0.534684612,-0.800835998,-0.44673604,0.127378142,-0.131433668,-0.346276413,
Melanie Fiona,1038956,0.128803891,0.12461162,-0.153840669,-0.764739728,0.956670803,-2.143826677,-0.714391291,0.223396007,-0.566595289,-0.168305878,0.233301801,0.325945125,0.808103345,-0.346276413,
Passenger,1405469,-0.302303469,-0.759899519,-0.649525711,0.020524425,0.147170921,0.466457844,-0.430146954,0.651676682,-0.566595289,-0.753257926,-0.192620623,-0.120929198,1.488457734,-0.346276413,
Popcaan,2518003,-0.264264578,0.511337344,-0.05826974,-0.968620138,0.709055857,-2.143826677,0.138341719,-0.625218066,-0.566595289,1.115195473,1.905581841,-0.577604745,1.326468593,-0.346276413,
Fleurie,3370668,-0.489327981,-0.598598533,-1.757863205,-0.054023799,0.190377062,-2.143826677,0.991074728,0.605640628,-0.539646128,-0.261249079,0.722611166,0.094045444,1.93122805,-0.346276413,
Yungblud,3637248,0.115067626,1.046142661,-0.603879895,0.465682328,1.372290643,0.466457844,0.422586055,-1.120197714,-0.566595289,0.330833537,-0.203405868,-0.71268234,2.460392575,-0.346276413,
Syreeta,1190,0.293639053,-0.147308343,-0.040439341,-0.393851816,0.190502397,0.466457844,0.422586055,1.03708729,-0.565702398,-0.713998855,-0.013245033,0.77861196,-0.322220879,-0.359126117,
Alexisonfire,3226,-1.737919135,1.355082522,-0.989016475,-1.255686324,1.134759409,-2.143826677,-0.145902618,-1.164541849,-0.564291079,0.432874355,-0.004856517,-0.039427641,0.484125064,-0.359126117,
Parijat,4458,-0.529832345,-2.213635664,-1.985854553,0.537088044,-2.533239219,0.466457844,-1.282879964,2.032112168,3.270663812,-0.780550775,-0.436644596,2.426492477,0.887298035,-0.359126117,
Alicia Myers,6568,1.102317552,-0.829091472,0.41554335,0.266926813,-0.79331467,-2.143826677,1.559563401,-0.511420173,-0.563068809,-0.850831902,0.535982344,1.322225272,0.005357161,-0.359126117,
Ali Farka TourÃ©,6613,-0.748027611,-0.751195433,-0.017140954,1.22158577,-1.09978545,0.466457844,-0.145902618,0.877091815,-0.028575302,0.167957547,-0.31766004,1.41944066,0.660513239,-0.359126117,
The Trashmen,7729,0.251725836,1.756131421,1.470627394,-1.067220344,-0.162826311,0.466457844,1.559563401,-1.146723202,0.335920056,0.800057375,-0.150110371,-1.256165879,0.534521686,-0.359126117,
Sparklehorse,8549,0.024901383,-0.318525373,-0.974538193,-1.374281819,-0.604128282,-2.143826677,0.138341719,-0.097127995,1.218129906,1.652036721,-0.507284768,-0.564075984,0.584918307,-0.359126117,
Spineshank,9970,-0.021942803,1.532469537,-0.533033784,0.619757105,1.36222972,0.466457844,0.138341719,-1.165434193,-0.560952236,-0.736374071,-0.199116993,-0.565721474,0.534521686,-0.359126117,
American Hi-Fi,12595,-0.60626233,1.592626872,0.184223665,1.675135288,1.672808046,0.466457844,0.422586055,-1.160721394,-0.56591806,-0.128800921,-0.20794702,-0.705273367,0.937694657,-0.359126117,
Shawn Mullins,13583,0.308431953,0.830633966,0.039440839,-2.107487167,0.680536613,0.466457844,0.422586055,-1.072817731,-0.556331191,0.338209983,-0.257836649,1.00162964,0.761306482,-0.359126117,
Tramaine Hawkins,14329,-1.244822485,0.088693508,-0.489765352,0.290402461,-0.045980588,0.466457844,-1.282879964,0.796246041,-0.565283242,2.753585775,0.18587196,2.746709606,-0.498609053,-0.359126117,
Shaun Cassidy,15405,0.8459073,0.610057071,1.94658013,0.735187737,-0.35097584,0.466457844,-1.5671243,-0.770805064,-0.564433448,-0.103557083,-0.473730689,-0.691356427,-0.397815811,-0.359126117,
Amel Larrieux,16186,-0.056459564,-0.997532008,-0.111998667,-0.5760924,-0.204220803,0.466457844,1.559563401,0.63229308,-5.67E-01,-0.872633391,0.792494477,0.011781759,0.257340268,-0.359126117,
Tadd Dameron,16759,-0.210552271,-1.011877219,-0.617906475,-0.023806044,0.04889176,0.466457844,0.422586055,1.734735414,0.108708064,-0.388123924,-0.394922742,1.24795909,-1.582136413,-0.359126117,
Stars,18828,-0.835552271,-0.633194507,-0.985688133,-0.957893384,0.480582873,0.466457844,-0.714391291,-0.188964271,-0.475416133,-0.286288012,-0.557615894,0.538868455,0.30773689,-0.359126117,
Slash,21009,-0.768984223,0.965602346,-0.947412217,0.914359099,1.403145662,0.466457844,0.138341719,-0.90158695,-0.565110493,2.016924845,0.186975722,0.201391608,0.509323375,-0.359126117,
Paul Mauriat,22574,-0.712278107,-0.56069721,0.057746715,-0.593777388,-0.720894248,0.466457844,1.559563401,-0.935549525,0.630321199,1.365174983,-0.519205298,-1.039953277,0.3329352,-0.359126117,
Steps Ahead,23147,-1.022928994,-0.874903596,-1.713929106,-0.481111666,-0.439188381,0.466457844,1.275319064,1.14676617,2.031548895,-0.743258752,-0.433554079,0.685807123,-0.624600607,-0.359126117,
Stereo MC's,23202,1.400641028,0.647076969,1.164420035,-0.477546847,-0.829843914,0.466457844,0.991074728,-0.937471733,0.403583156,-0.880952384,-0.275496689,0.292431429,0.080952093,-0.359126117,
Amon Tobin,24329,0.355276132,0.087151009,-1.052254953,-0.76641904,-0.160194291,-2.143826677,0.138341719,-0.980551788,3.23783012,0.014629948,-0.221192053,0.945527595,0.206943646,-0.359126117,
The Angels,25047,0.069280081,1.017275951,0.88650358,0.906316514,0.559623222,0.466457844,0.422586055,-0.444459522,-0.56602851,-0.562535861,0.102428252,-0.256540681,0.887298035,-0.359126117,
Smokie Norful,26952,-0.976084815,-0.551442235,-1.127142621,-0.98248195,0.409917131,0.466457844,-0.145902618,0.193577568,-0.566595289,-0.35312679,-0.262693152,0.359741133,0.282538578,-0.359126117,
Terry Jacks,28918,0.484714001,-0.085608515,1.244300215,-1.083722855,-0.262723423,0.466457844,0.138341719,0.639642697,-0.52549743,-0.632960413,-0.333554079,-0.545264408,0.975492123,-0.359126117,
Trixter,29365,0.259122286,0.13496838,-0.351639206,0.013581095,-0.586501728,0.466457844,0.138341719,-1.091587517,-0.26802227,-0.395008606,-0.426931563,0.509970782,0.005357161,-0.359126117,
Paul Weller,29791,0.084072981,-0.78898658,-0.160259611,-0.362933517,-0.651504637,-2.143826677,-0.430146954,-0.040705563,-0.485310493,-0.731784277,-0.471081682,-0.302972981,1.214876075,-0.359126117,
Terry Reid,29909,0.646203158,-0.2722505,1.38242636,0.423587637,-0.785498368,0.466457844,0.422586055,0.490954318,-0.526823696,-0.757314974,-0.237527589,0.213969846,-0.271824257,-0.359126117,
Alan Parsons,31274,-1.062376723,0.142680856,-0.268430689,0.951963608,0.786854258,0.466457844,0.422586055,-0.465513341,-0.563118899,-0.649454966,0.006622517,0.687400818,-0.171031014,-0.359126117,
Sodom,31324,-2.361686391,1.345827547,-1.08221002,0.895274263,-0.536174319,0.466457844,-0.430146954,-1.165069121,1.584582441,0.06999426,-0.237969099,1.220280595,0.131348714,-0.359126117,
Snot,31765,-0.500246546,1.625019283,0.224163754,1.768620534,1.357683504,0.466457844,-1.282879964,-1.154590682,-0.507114916,0.507458408,0.807064013,-0.658526311,0.30773689,-0.359126117,
Son Seals,32807,-0.337524652,-0.039333642,1.196039276,0.146331539,-0.410395681,0.466457844,-0.145902618,-0.410108548,-0.539836818,-0.95524957,0.309492278,0.858723019,0.35813351,-0.359126117,
The Beautiful South,32971,1.262573964,-0.731914239,0.175902811,0.053837486,-0.709329314,0.466457844,-0.145902618,0.247851652,-0.547885537,-0.594090645,-0.386754967,-0.676375694,1.240074385,-0.359126117,
Superchunk,34172,-1.294132152,0.755051675,-0.659510734,-0.584439297,0.593520446,0.466457844,-0.430146954,-0.951491408,1.823126338,-0.10929432,-0.485651219,-0.012808953,-0.498609053,-0.359126117,
Paul Westerberg,39258,0.530325444,0.869196358,0.823265102,0.870842202,0.589053988,0.466457844,-1.5671243,-0.592831299,-5.67E-01,-0.522375215,-0.446357616,-0.239117612,0.181745336,-0.359126117,
Steve Martin,43444,0.058185407,0.294616691,-0.449825262,0.229574449,-1.077612679,0.466457844,1.275319064,0.80924921,-0.566059242,3.812105568,5.838410596,-0.686892089,-0.549005675,-0.359126117,
The Birthday Party,44906,-0.879930969,0.384852693,0.242469631,-0.275760611,-0.9814642,0.466457844,0.422586055,-1.071664406,-0.564112775,0.398450947,-0.18587196,-0.522958656,-0.674997228,-0.359126117,
Angela Carrasco,44998,-1.09442801,-0.659416937,-1.236977868,1.700436819,-0.535616012,0.466457844,0.991074728,0.639077341,-0.558815131,-0.217728055,-0.448565126,0.644745575,0.862099725,-0.359126117,
Sutton Foster,45941,-0.51873767,-1.29106895,-0.432351473,1.774228606,0.045661554,0.466457844,-0.998635627,1.575870648,-0.565038116,0.441480207,0.490066225,0.271542073,0.458926754,-0.359126117,
The Amboy Dukes,46120,-1.052514793,0.67946938,1.071226495,0.553851399,-0.197680633,0.466457844,-1.5671243,-0.966056082,0.41023269,1.493689045,-0.346578371,0.450215192,-0.070237771,-0.359126117,
Blonde Redhead,46527,0.771942803,-0.829091472,-1.394574803,0.715659473,-0.231737372,-2.143826677,0.138341719,0.860707826,0.755503212,-0.773952952,-0.375275934,-0.136272496,0.761306482,-0.359126117,
Sweethearts of the Rodeo,48168,1.173816568,0.141138362,1.845065736,0.251606778,0.00131601,0.466457844,-0.145902618,-0.262324739,-0.566595289,-0.648020654,-0.483443709,-1.020402626,-1.304954996,-0.359126117,
Blu Cantrell,48903,1.218195266,0.788215331,0.490431018,-1.5651997,1.399676182,-2.143826677,-0.145902618,-0.574174583,-0.566595289,1.330751575,-0.210596026,-0.001686954,0.49672422,-0.359126117,
Soulfly,50493,-0.216715976,1.637359246,-0.922449661,-0.514673151,1.233180995,0.466457844,0.422586055,-1.145074627,0.309890934,0.059954105,0.726269311,0.325420914,0.660513239,-0.359126117,
The Angels,50588,0.069280081,1.017275951,0.88650358,0.906316514,0.559623222,0.466457844,0.422586055,-0.444459522,-0.56602851,-0.562535861,0.102428252,-0.256540681,0.887298035,-0.359126117,
Big Jay McNeely,52736,0.039694283,-1.083603272,0.746713265,-1.053187122,-0.674315476,0.466457844,0.422586055,0.978290366,0.476961884,0.372633391,0.336423841,-0.745964381,-1.960111074,-0.359126117,
Axwell,55166,0.010108484,1.115995683,-0.185222167,0.434508159,0.968184465,-2.143826677,0.422586055,-1.060323382,0.42695666,0.533562823,-0.233333338,0.325731684,1.504656648,-0.359126117,
B*Witched,57151,1.040680473,1.603424341,1.978199366,0.103710196,1.311423763,0.466457844,0.422586055,-0.863297151,-0.56616588,-1.059667238,-0.42163355,-0.730880059,0.433728443,-0.359126117,
The Chiffons,58035,-0.409023669,0.924726205,0.458811782,0.530097518,1.413115434,0.466457844,0.422586055,-0.038331072,-5.67E-01,2.105278253,0.643708609,-1.484112059,0.937694657,-0.359126117,
Betty Buckley,58360,-1.931459564,-1.769242633,-2.067315691,-2.289884256,-0.260410435,0.466457844,-1.5671243,1.86080959,-0.551608137,-0.426993692,-0.473509934,-0.039802161,-0.271824257,-0.359126117,
The Chords,58947,0.937130178,-0.56069721,1.750208023,0.846862261,0.247609249,0.466457844,-0.145902618,1.661239257,-0.566595289,-0.054790594,-0.286092715,-1.201442381,0.988091279,-0.359126117,
Harold Arlen,60306,-0.966222877,-1.679777881,-0.656182391,-1.309002128,-2.340064922,0.466457844,-0.714391291,1.772614203,-0.379561465,0.616465861,2.704415007,-0.542847968,-2.325486579,-0.359126117,
The Friends of Distinction,60476,-0.322731753,-0.196668209,-0.258445667,-0.339788265,-0.323778305,0.466457844,-0.430146954,0.490954318,-5.67E-01,0.541881816,0.131567325,-0.446935426,0.282538578,-0.359126117,
The Bobby Fuller Four,61534,0.103796842,1.236310352,1.78681977,1.229915279,0.870281307,0.466457844,0.422586055,-0.971562642,-0.561536929,-0.763339071,-0.488741722,-1.173078596,0.710909861,-0.359126117,
Jimmy Martin,64199,0.310897433,0.630109519,1.79347645,-0.469008665,0.831439077,0.466457844,0.991074728,0.660560831,-5.67E-01,0.045611015,-0.457836649,-0.837127713,-1.128566821,-0.359126117,
BabasÃ³nicos,67529,0.266518735,0.482029926,0.618572142,0.428804448,0.723127478,-2.143826677,-0.430146954,-0.283695159,-0.560359743,-0.274813537,-0.479911695,-0.682387908,1.794437221,-0.359126117,
Bill Callahan,72109,0.61908284,-0.202838191,0.297387254,-0.385244079,-0.042790259,0.466457844,-0.145902618,-0.16938037,0.726095645,-0.763339071,-0.505077258,0.809585421,0.962892967,-0.359126117,
The Cleftones,73914,-0.62352071,-0.537559773,1.924945916,3.323630066,0.306550539,0.466457844,0.706830391,0.895748531,-0.566595289,1.055938038,-0.306401762,-1.012378372,0.005357161,-0.359126117,
The Connells,78741,-0.463264297,0.482029926,-0.258445667,1.680056482,0.179974318,0.466457844,0.422586055,-0.902777025,0.087611405,-0.647160069,-0.461810159,-0.142914219,0.055753782,-0.359126117,
The Lightning Seeds,79044,0.204881657,1.055838348,0.963055417,1.237044922,0.422518923,-2.143826677,-1.5671243,-1.145195614,-0.11086367,0.152610439,-0.476379695,0.04105395,0.282538578,-0.359126117,
The Living End,80340,-1.720660747,1.893413545,-1.578632052,1.445265223,1.340056947,-2.143826677,0.991074728,-1.165210991,-0.565812848,-0.340791738,1.17836645,-0.413678997,0.35813351,-0.359126117,
Ike Quebec,82037,-0.421351087,-1.993675766,-1.118821767,-0.949616043,-0.485208846,0.466457844,-0.145902618,1.957485302,1.85024982,-0.172403898,-0.408830026,1.403934009,-2.16169756,-0.359126117,
Kleeer,84886,1.711291916,-0.875366344,1.279247793,-0.666691014,-1.301374233,-2.143826677,-0.145902618,-0.291949345,1.353690223,-0.976190473,-0.358057391,1.018678191,-0.246625946,-0.359126117,
Children of Bodom,86828,-0.85034517,1.756131421,-0.840905307,0.077991319,1.62287943,0.466457844,-0.714391291,-1.164040716,1.84168451,0.401319561,-0.172626927,0.028782499,0.887298035,-0.359126117,
Kindred the Family Soul,88587,0.15557199,-0.171988279,0.423864204,-0.734474772,0.413586007,-2.143826677,0.138341719,-0.525554047,-0.558303456,-1.012335052,0.01589404,0.45897653,0.35813351,-0.359126117,
The Jayhawks,89018,-0.014546354,0.227518126,0.187552007,1.331121406,0.850341764,0.466457844,-0.430146954,-0.576549074,-0.559571734,0.195926566,-0.567770424,-0.404120812,0.68571155,-0.359126117,
King Floyd,90169,2.090976331,-0.531389787,1.711932102,-0.984829515,-0.414144314,0.466457844,0.138341719,0.865219359,0.470056818,-1.185599544,-0.003532013,-0.65433091,0.3329352,-0.359126117,
LaShun Pace,100197,-0.125493099,-0.22134814,-0.185222167,0.36208144,-0.527560436,0.466457844,0.706830391,0.428765265,-5.67E-01,0.734079174,0.730684331,0.367442664,-0.322220879,-0.359126117,
Jack Nitzsche,101776,-2.235946746,-0.38948018,-1.125478447,-0.587273763,0.149267421,0.466457844,-0.145902618,-0.445273633,2.758172732,-0.602983365,-0.465342159,-0.947463195,-1.153765132,-0.359126117,
James Carr,107877,-0.704881657,-0.492827395,-0.067066066,1.191397829,0.719618118,0.466457844,0.422586055,0.921754861,-0.563640257,-0.852839931,-0.320971298,-1.173875444,-1.204161753,-0.359126117,
Lalo RodrÃ­guez,108283,0.40705128,0.130340893,1.881677484,-0.91410695,0.227829222,-2.143826677,-0.145902618,1.085707826,-0.553060385,0.068559957,-0.327593815,1.52722623,0.181745336,-0.359126117,
Chrissie Hynde,113823,1.541173572,-0.08406602,1.743551338,2.266512943,-0.518547764,0.466457844,-0.145902618,-0.763455451,-0.563771593,-0.991107289,-0.091832225,-0.634306134,1.0384879,-0.359126117,
Chromatics,118798,0.589497041,-0.057843591,-0.949076385,-0.360898961,0.281745747,-2.143826677,1.275319064,1.450927181,1.003711636,-0.933448081,-0.309050768,0.781396942,1.013289589,-0.359126117,
Joe Lovano,119629,-0.248767256,-1.415239857,-0.524712931,0.042499619,-1.600786416,-2.143826677,-1.5671243,1.793532337,3.000856531,-0.829604131,-0.309492278,1.179318652,0.710909861,-0.359126117,
Len,120163,-1.000739645,1.495449639,0.507072726,3.726107007,0.174072213,0.466457844,-0.430146954,0.390321123,-0.566595289,-0.094951231,4.864900662,-0.053930266,1.441660871,-0.359126117,
Cowboy,120411,0.09146943,-1.459972235,-0.912464638,-1.062681719,-1.525654217,0.466457844,-0.998635627,0.454771598,-0.528936475,-0.249856566,-0.501103748,-0.230682981,-0.523807364,-0.359126117,
Laraaji,121584,-2.487426036,-1.132037635,-2.146613415,-0.410928175,-2.410252116,-2.143826677,-0.998635627,1.876074176,3.344896501,-0.86546185,-0.424282556,5.633962812,-0.372617499,-0.359126117,
Cornershop,121746,1.368589741,0.734999227,1.102845731,-0.579309435,0.974285965,0.466457844,0.422586055,-0.184079603,0.249964313,-0.473321859,-0.388962477,0.25923078,0.131348714,-0.359126117,
Cibo Matto,121778,0.922337278,-0.218263151,-1.058911633,-1.486564974,-0.22184736,0.466457844,0.422586055,-1.081501584,-0.220499645,-0.43918531,1.381456954,-0.496503321,-0.196229325,-0.359126117,
Cilla Black,122023,-0.475591716,-0.566867191,-0.146946246,-0.726597387,0.540241986,0.466457844,0.422586055,0.726142018,-0.548322625,0.082903038,-0.334657841,-1.140196686,-0.221427635,-0.359126117,
Lady Saw,122252,1.375986191,0.175073267,0.988017973,1.553722716,0.701034463,0.466457844,-0.430146954,-0.592492086,-5.67E-01,0.989386119,0.157615894,0.309643334,0.710909861,-0.359126117,
Christine McVie,123915,0.333086783,0.392565169,0.876518557,1.52803862,0.394204771,0.466457844,-0.430146954,-0.346788782,-0.082100214,-0.203098107,-0.489624728,-0.217654525,-0.196229325,-0.359126117,
Laid Back,125528,2.056459564,0.1272559,1.359127973,0.667630039,0.54183715,-2.143826677,0.422586055,-0.974027588,1.181541756,-0.84767642,-0.255187642,1.064313644,0.736108171,-0.359126117,
The Beloved,128244,0.12352071,0.96791609,0.728407389,-0.657213806,0.332551703,-2.143826677,1.275319064,-1.127951153,0.962027122,-1.065117616,-0.480353205,0.676248938,1.114082832,-0.359126117,
Squirrel Nut Zippers,131603,-0.497781065,0.583834646,-0.015476785,-0.569397495,0.761331642,0.466457844,-0.714391291,0.096110356,-0.40875803,1.049627083,-0.117880795,-0.314184625,-0.070237771,-0.359126117,
Dwarves,133420,-1.481508876,1.62964677,-0.038775172,1.192058621,1.027085876,-2.143826677,-0.430146954,-1.158092154,0.642541041,1.192197358,0.160706397,-1.567251138,-0.095436082,-0.359126117,
Clint Mansell,133988,-1.163461538,-1.867808112,-2.171659176,-2.52039773,-1.871166624,-2.143826677,0.422586055,1.725689732,3.428408278,-0.850831902,-0.383222954,-0.472994328,0.950293813,-0.359126117,
The Beau Brummels,135032,-0.066321501,0.403362642,1.037943085,0.425187456,0.458968408,-2.143826677,0.991074728,-0.459972863,-0.5661626,-0.833620198,-0.361589404,-1.092632863,-0.72539385,-0.359126117,
James Booker,135378,0.005177515,-1.205460435,0.13097021,0.88527538,-2.041769356,0.466457844,0.422586055,2.140660336,1.890221272,-0.212564544,-0.396909497,0.074629117,-0.75059216,-0.359126117,
Fefe Dobson,137904,0.505670614,0.784359093,-0.498086206,0.469669463,1.147042168,0.466457844,1.559563401,-0.959181367,-5.67E-01,1.244693055,-0.399116993,-0.299040539,0.257340268,-0.359126117,
The Darkness,141683,-1.003205126,1.330402591,-0.316691628,1.069933084,1.294754305,0.466457844,-0.998635627,-1.073111713,-0.566249251,0.213425129,0.135540834,-0.206343276,1.265272696,-0.359126117,
Basement Jaxx,142249,0.62647929,1.456887242,0.086869695,0.829081633,1.374632115,0.466457844,-0.145902618,-1.072634895,-0.406664475,0.693918528,-0.014790291,0.043627767,0.87469888,-0.359126117,
Fito Olivares,145443,1.637327419,0.238315595,1.82010318,0.494501482,0.543671588,-2.143826677,-0.998635627,-0.294097693,-0.565424698,0.097246127,-0.331125828,-0.495280159,0.484125064,-0.359126117,
Eddy Raven,147306,2.108234712,-0.320067871,1.894990849,-0.236182406,-0.72001691,0.466457844,0.991074728,-0.530868385,-5.67E-01,-1.122776824,-0.446799113,-0.880472231,-0.448212432,-0.359126117,
Carnage,151769,1.209566072,0.28073423,-0.605425197,0.507673928,1.009698594,0.466457844,1.559563401,-0.37890095,-5.67E-01,0.754159492,2.376379695,-0.540064979,1.529854958,-0.359126117,
Joe Ely,152002,-0.233974357,0.159648311,0.372274923,-0.309043863,-0.004267062,0.466457844,-0.430146954,-0.55506558,-0.562940758,-0.076878941,-0.18189845,-0.399391522,-0.372617499,-0.359126117,
Duncan Sheik,153915,-0.339990141,0.480487427,-0.528041273,2.58645994,0.731821118,0.466457844,-1.5671243,-0.488127544,-0.566595289,0.108720594,-0.397350993,0.017252117,0.610116618,-0.359126117,
DÃ³ris Monteiro,158717,-1.64669625,-2.014190963,-1.308537194,-1.07201981,-1.477799313,0.466457844,-0.145902618,2.197195838,-0.462384013,0.158634535,-0.42560706,-0.931629837,-2.993241813,-0.359126117,
Sham 69,160054,-1.945019726,1.506247108,0.33566317,2.172819024,0.797860886,0.466457844,1.559563401,-1.156257351,0.102498214,1.000286859,0.114348781,-0.692364438,0.055753782,-0.359126117,
Bebel Gilberto,163435,1.072731753,-0.32315286,0.294058912,-1.304967795,-0.124223356,0.466457844,0.138341719,-0.153550431,-0.546139901,-0.774813537,-0.412362026,0.181243321,-0.095436082,-0.359126117,
Shannon,163977,1.501725836,1.466142217,1.157763355,-0.101223514,0.822506161,-2.143826677,1.275319064,-1.138224786,0.419414702,0.648020654,0.256953642,-0.297024516,0.710909861,-0.359126117,
Cast,164189,-0.029339253,-0.088693508,0.277417209,-0.80528428,-0.115290439,0.466457844,1.559563401,-0.102668477,0.572876518,-0.639414802,-0.377041947,-0.433715726,0.181745336,-0.359126117,
Garland Jeffreys,164750,0.794132152,0.269165511,1.247628557,0.438333818,-0.478588919,0.466457844,1.559563401,-0.738662371,-0.238237957,-0.661503158,-0.069757179,-0.380745292,-0.347419189,-0.359126117,
Garnett Silk,165068,1.627465481,-0.455807497,0.638542187,-0.503804792,0.562095726,-2.143826677,-0.998635627,-0.555404793,-5.67E-01,-0.791738382,2.096688742,-0.428129825,-0.196229325,-0.359126117,
Djivan Gasparyan,166383,-3.032297833,-2.088230759,-2.480945247,-1.7850361,-2.193868191,0.466457844,0.422586055,2.208502941,3.274946467,-0.677280551,-0.306843272,0.49801807,-0.196229325,-0.359126117,
Frank Black,167287,-0.307938854,1.27333025,0.991346316,-0.838497976,1.098150408,0.466457844,1.559563401,-1.116406604,-0.341313349,-0.109007461,-0.502869762,-0.386749537,0.080952093,-0.359126117,
Eddie Floyd,168958,1.193540436,-0.724201758,1.610417708,-0.49867493,-0.672162006,0.466457844,-0.430146954,-0.285583446,-0.559135974,0.185886403,-0.419426053,-0.784057673,0.3329352,-0.359126117,
Dionne Farris,169228,1.087524652,-0.034706155,0.89981694,-1.750935548,0.212994202,0.466457844,0.422586055,0.249208504,-0.514675233,-0.361732642,0.294481232,-0.168146393,-0.120634393,-0.359126117,
Eliane Elias,171220,-0.59886588,-1.648156719,-1.501248128,-0.828186078,-1.570239035,0.466457844,-0.145902618,1.81275441,0.015817272,-0.189615602,-0.510375272,0.606229953,0.282538578,-0.359126117,
Ed Ames,172772,-1.63683432,-0.904673762,-0.536528542,1.656772114,-0.706059228,0.466457844,0.138341719,1.67254636,-0.532903212,-0.665806084,-0.430905073,-0.868097189,-1.632533035,-0.359126117,
Right Said Fred,176332,0.998767256,1.071263304,1.54218672,0.091607195,-0.153893396,-2.143826677,0.138341719,-1.165389756,-0.498643824,0.736947788,-0.282119205,-0.901883521,1.0384879,-0.359126117,
Jon Hassell,177588,-2.224358972,-1.459972235,-2.213346645,-1.917195303,-1.90665901,-2.143826677,0.422586055,2.115784712,2.55117773,-0.456397014,-0.294481232,2.730059479,-0.826187092,-0.359126117,
The Edwin Hawkins Singers,178135,-1.197978306,-0.562239704,-0.228490599,-0.29612356,-0.603171184,0.466457844,0.706830391,-0.463251923,-5.67E-01,-0.773666093,-0.378807947,0.765224923,-0.372617499,-0.359126117,
Fat Freddy's Drop,178301,1.252712034,-0.824463984,-1.646363789,0.486554542,-0.381443464,-2.143826677,0.991074728,-1.056535505,0.972305495,-0.257314974,0.041501099,2.830792949,1.088884521,-0.359126117,
Fontella Bass,179764,0.466222877,-0.583834646,1.179397569,-0.744682333,-0.109866884,0.466457844,0.422586055,0.486431479,-0.56406821,0.619047616,-0.256070636,-0.555199103,0.30773689,-0.359126117,
David Sylvian,183139,-0.697485207,-0.747339195,-1.047428857,0.212967598,-0.756306877,0.466457844,0.422586055,1.370646767,0.714929336,-0.892139991,-0.387637974,0.021981406,0.257340268,-0.359126117,
Gary Wilson,187413,0.974112426,-0.719574271,-0.454651358,0.105049179,-0.347785514,-2.143826677,1.559563401,-0.7578019,1.054512493,-0.622776824,0.013245033,-0.699057957,-0.800988782,-0.359126117,
Gang Green,194578,-1.306459564,1.072805798,0.039440839,-0.741500078,-0.746576381,0.466457844,1.559563401,-1.165204885,-0.541507353,0.370051635,-0.267108172,-1.364533148,-0.448212432,-0.359126117,
Changing Faces,198426,0.974112426,-0.215178158,-0.369945082,0.175319618,0.896282471,-2.143826677,-0.145902618,-0.151289009,-5.67E-01,-0.520654045,-0.537748344,0.042484292,0.030555472,-0.359126117,
Johnny Bond,199229,0.557445762,-1.185407992,0.457147614,0.532358139,-0.415260929,0.466457844,-0.714391291,1.30506558,-0.471905782,-0.592656343,-0.350551881,-1.250902702,-0.549005675,-0.359126117,
Gene Simmons,200968,0.308431953,0.645534475,0.77333999,0.200899378,-0.241707145,0.466457844,0.991074728,-0.936906377,-5.67E-01,0.981353985,0.169094927,-0.467334719,-0.599402296,-0.359126117,
