( 187478,759491 ): -0.916822 ( 183858,759491 ): -0.113584 ( 349157,759491 ): 0.704227 ( 50251,759491 ): 0.581758 ( 61938,759491 ): 0.793265 
( 204386,8828 ): -0.407097 ( 80780,8828 ): 0.883736 ( 424244,8828 ): 0.370958 ( 209142,8828 ): 0.0443359 ( 583618,8828 ): 0.352527 
( 139026,8828 ): 0.0430505 ( 754879,8828 ): 0.275238 ( 491220,8828 ): 0.473616 ( 954964,8828 ): 0.274087 ( 922911,8828 ): -0.8816 
( 960690,8828 ): 0.778031 ( 204386,8828 ): -0.407097 ( 798606,8828 ): 0.192641 ( 91650,8828 ): -0.193215 ( 193320,8828 ): 0.689669 
( 831215,8828 ): 0.95569 ( 354105,8828 ): 0.0106577 ( 359016,8828 ): -0.695258 ( 287259,8828 ): -0.886708 ( 154530,8828 ): 0.161309 
( 89021,8828 ): 0.195499 ( 297702,8828 ): 0.801019 ( 418740,8828 ): 0.193556 ( 895443,8828 ): 0.828771 ( 562304,81403 ): 0.105728 
( 100160,81403 ): 0.63494 ( 132710,81403 ): -0.177755 ( 358820,81403 ): 0.581408 ( 754032,81403 ): -0.277013 ( 809266,81403 ): 0.844555 
( 34988,81403 ): -0.0858927 ( 771438,81403 ): -0.300815 ( 198532,81403 ): 0.520496 ( 749970,81403 ): 0.084804 ( 413524,81403 ): 0.823019 
( 270491,81403 ): -0.60441 ( 66915,81403 ): -0.664087 ( 79960,81403 ): -0.379451 ( 960690,81403 ): 0.654521 ( 133969,81403 ): -0.295384 
( 307135,81403 ): -0.122197 ( 604852,81403 ): 0.392457 ( 303626,81403 ): 0.201905 ( 766361,81403 ): 0.80063 ( 506513,81403 ): -0.188811 
( 112789,81403 ): 0.416479 ( 260206,81403 ): 0.317643 ( 796734,81403 ): 0.212685 ( 184091,81403 ): 0.717885 ( 446509,81403 ): 0.0705034 
( 567570,81403 ): 0.889214 ( 131581,81403 ): -0.478911 ( 887619,81403 ): -0.761113 ( 78886,81403 ): 0.857149 ( 925528,81403 ): 0.0826486 
( 354105,81403 ): -0.165491 ( 531986,81403 ): 0.167948 ( 325401,81403 ): -0.594242 ( 359966,81403 ): -0.225815 ( 66915,81403 ): -0.664087 
( 577627,81403 ): 0.254505 ( 842351,81403 ): 0.718004 ( 232564,81403 ): 0.0139931 ( 213212,81403 ): -0.742249 ( 612716,81403 ): 0.98274 
( 796734,81403 ): 0.212685 ( 925528,81403 ): 0.0826486 ( 680476,81403 ): 0.00135013 ( 390477,81403 ): 0.874028 ( 81403,81403 ): 1 
( 69534,81403 ): 0.462962 ( 895136,81403 ): 0.564842 ( 202545,81403 ): 0.128635 ( 131581,81403 ): -0.478911 ( 105354,81403 ): 0.449433 
( 120521,546214 ): -0.236037 ( 491220,546214 ): 0.314057 ( 78741,546214 ): 0.337749 ( 840402,546214 ): -0.909115 ( 69534,546214 ): 0.457875 
( 204386,546214 ): -0.241735 ( 799466,546214 ): 0.477218 ( 193320,546214 ): 0.509978 ( 326249,546214 ): -0.746084 ( 615119,546214 ): -0.609881 
( 838272,546214 ): -0.161896 ( 29978,546214 ): 0.833608 ( 852855,546214 ): 0.486172 ( 925181,546214 ): 0.483099 ( 754032,546214 ): -0.234216 
( 686897,546214 ): -0.682416 ( 45313,546214 ): 0.768956 ( 671244,546214 ): -0.405306 ( 773642,546214 ): 0.982953 ( 764181,546214 ): 0.622464 
( 127337,546214 ): 0.646713 ( 379125,546214 ): -0.613695 ( 346336,546214 ): -0.91449 ( 66915,546214 ): -0.587835 ( 70027,546214 ): 0.112296 
( 754032,546214 ): -0.234216 ( 615489,546214 ): -0.19133 ( 177060,546214 ): -0.315784 ( 180228,546214 ): -0.703843 ( 842802,546214 ): 0.556519 
( 894465,546214 ): 0.189908 ( 50251,546214 ): -0.23389 ( 182900,546214 ): -0.0394822 ( 38936,546214 ): -0.790429 ( 134729,546214 ): 0.561723 
( 169795,546214 ): -0.394284 ( 771438,546214 ): -0.325275 ( 835585,546214 ): 0.824111 ( 955544,546214 ): -0.75681 ( 612716,546214 ): 0.880018 
( 740833,546214 ): -0.688048 ( 315403,546214 ): -0.0155779 ( 50251,546214 ): -0.23389 ( 44906,546214 ): 0.404561 ( 485135,546214 ): 0.911798 
( 866786,546214 ): 0.339757 ( 674662,546214 ): 0.674404 ( 388198,546214 ): -0.388942 ( 490554,546214 ): 0.56902 ( 79960,546214 ): -0.417993 
( 152312,546214 ): -0.64258 ( 7920,546214 ): 0.0841941 ( 7920,546214 ): 0.0841941 ( 260206,546214 ): 0.350114 ( 156043,546214 ): -0.0182041 
( 158309,546214 ): 0.969769 ( 674662,628467 ): 0.774598 ( 70715,628467 ): -0.544169 ( 114342,628467 ): -0.504937 ( 781766,628467 ): -0.145637 
( 842802,628467 ): 0.687706 ( 925181,628467 ): 0.45359 ( 238297,628467 ): 0.650296 ( 297702,628467 ): 0.634828 ( 806829,628467 ): 0.016735 
( 139908,628467 ): 0.116961 ( 814852,628467 ): -0.0188338 ( 604852,628467 ): 0.316425 ( 259800,628467 ): 0.127852 ( 753963,628467 ): -0.264473 
( 104455,628467 ): 0.258192 ( 897214,628467 ): -0.332434 ( 64303,628467 ): 0.862612 ( 754032,628467 ): -0.108858 ( 199995,628467 ): -0.604947 
( 671244,628467 ): -0.441547 ( 51376,628467 ): 0.0640342 ( 222436,628467 ): 0.796932 ( 501407,628467 ): -0.0180823 ( 123915,628467 ): 0.797244 
( 219203,628467 ): 0.0605266 ( 617196,628467 ): -0.920956 ( 379125,628467 ): -0.497745 ( 545074,628467 ): 0.741079 ( 852997,628467 ): -0.714502 
( 219203,628467 ): 0.0605266 ( 671244,628467 ): -0.441547 ( 615119,628467 ): -0.569596 ( 159433,628467 ): 0.713038 ( 139026,628467 ): -0.266547 
( 852855,628467 ): 0.486779 ( 642542,628467 ): -0.775576 ( 66915,628467 ): -0.506473 ( 446509,628467 ): -0.0383875 ( 66915,628467 ): -0.506473 
( 209142,628467 ): -0.0709456 ( 354105,628467 ): -0.236684 ( 749970,628467 ): -0.0387416 ( 792530,628467 ): -0.608916 ( 41874,628467 ): -0.708355 
( 491220,628467 ): 0.302857 ( 174822,628467 ): -0.142712 ( 866786,628467 ): 0.21524 ( 925181,628467 ): 0.45359 ( 44906,628467 ): 0.275155 
( 543595,628467 ): 0.726381 ( 179205,628467 ): -0.653663 ( 307025,628467 ): 0.217584 ( 154530,628467 ): -0.140898 ( 796734,628467 ): 0.322355 
( 193320,628467 ): 0.443279 ( 564333,628467 ): 0.101452 ( 769444,628467 ): -0.44799 ( 858375,13384 ): 0.680934 ( 944084,13384 ): 0.759225 
( 72205,13384 ): 0.417156 ( 583959,13384 ): 0.938885 ( 175286,13384 ): 0.978864 ( 409968,13384 ): 0.993517 ( 583959,13384 ): 0.938885 
( 98189,13384 ): 0.938369 ( 510805,13384 ): -0.0151891 ( 549797,19241 ): 0.756945 ( 85410,19241 ): 0.889676 ( 69986,19241 ): 0.835078 
( 286115,19241 ): 0.994783 ( 629609,19241 ): 0.920545 ( 200791,19241 ): 0.910464 ( 774588,19241 ): 0.787816 ( 522768,19241 ): 0.369379 
( 837946,65397 ): 0.814141 ( 368112,65397 ): 0.695591 ( 944084,65397 ): 0.42742 ( 887348,65397 ): 0.279615 ( 389979,65397 ): 0.942189 
( 410219,65397 ): 0.79029 ( 232701,86312 ): 0.955676 ( 804289,86312 ): 0.995976 ( 510805,86312 ): 0.136311 ( 320761,86312 ): 0.597308 
( 245039,86312 ): 0.710274 ( 409954,86312 ): 0.271102 ( 637150,99753 ): 0.359415 ( 549797,99753 ): 0.962369 ( 778568,99753 ): 0.874783 
( 637150,136640 ): 0.466457 ( 117844,136640 ): 0.0620028 ( 410219,136640 ): 0.80587 ( 868456,136640 ): 0.94799 ( 200791,136640 ): 0.86642 
( 234325,136640 ): 0.940245 ( 936206,136640 ): 0.501535 ( 806247,136640 ): -0.0896716 ( 281254,136640 ): -0.330702 ( 778568,136640 ): 0.80726 
( 175286,175286 ): 1 ( 629609,175286 ): 0.951577 ( 792370,175286 ): 0.501219 ( 774588,175286 ): 0.978946 ( 471156,175286 ): 0.991683 
( 637150,210512 ): 0.481272 ( 409968,210512 ): 0.91997 ( 81561,210512 ): 0.849072 ( 936206,210512 ): 0.527453 ( 14651,210512 ): 0.983716 
( 72205,210512 ): 0.068035 ( 510805,210512 ): -0.351546 ( 81561,234325 ): 0.933824 ( 234325,234325 ): 1 ( 944084,234325 ): 0.69941 
( 796741,234325 ): 0.839846 ( 605375,234325 ): 0.613433 ( 583959,234325 ): 0.958868 ( 214162,234325 ): 0.989391 ( 185615,234325 ): 0.856051 
( 72205,409954 ): -0.279236 ( 858375,409954 ): 0.322476 ( 936206,409954 ): 0.191713 ( 307875,409954 ): 0.925244 ( 887348,409954 ): -0.0526318 
( 72205,409954 ): -0.279236 ( 133057,409954 ): -0.469054 ( 798248,749175 ): 0.485068 ( 637150,749175 ): 0.38577 ( 549797,749175 ): 0.967138 
( 804289,749175 ): 0.413779 ( 200791,804289 ): 0.815287 ( 774588,804289 ): 0.703294 ( 368112,804289 ): 0.447617 ( 320761,804289 ): 0.664406 
( 858375,804289 ): 0.541172 ( 816890,804289 ): 0.646476 ( 214162,804289 ): 0.711284 ( 235923,50493 ): 0.211734 ( 80780,50493 ): 0.175315 
( 796734,50493 ): -0.151905 ( 66915,50493 ): -0.804753 ( 481057,50493 ): 0.511305 ( 891063,50493 ): 0.824418 ( 393345,50493 ): 0.787687 
( 349157,50493 ): 0.905812 ( 754032,50493 ): -0.597576 ( 543595,50493 ): 0.893144 ( 147635,50493 ): -0.939352 ( 784814,50493 ): 0.849451 
( 642542,50493 ): -0.618289 ( 492331,50493 ): 0.800177 ( 184091,50493 ): -0.232819 ( 301619,50493 ): -0.722956 ( 130689,50493 ): -0.765083 
( 246960,50493 ): 0.0325195 ( 7230,50493 ): 0.894891 ( 754032,50493 ): -0.597576 ( 379125,50493 ): -0.975288 ( 139026,50493 ): 0.741419 
( 346336,50493 ): -0.238356 ( 31274,50493 ): 0.667382 ( 671244,50493 ): 0.335814 ( 852997,50493 ): -0.83397 ( 257544,50493 ): 0.302684 
( 379125,50493 ): -0.975288 ( 853492,50493 ): 0.0502091 ( 91650,50493 ): 0.648322 ( 359016,50493 ): -0.965965 ( 840402,50493 ): -0.410102 
( 31556,50493 ): 0.968153 ( 671244,50493 ): 0.335814 ( 379125,50493 ): -0.975288 ( 77175,50493 ): 0.597156 ( 894465,50493 ): 0.709139 
( 574772,50493 ): 0.949946 ( 144847,50493 ): -0.361433 ( 193231,50493 ): 0.739084 ( 307461,50493 ): -0.800014 ( 112789,50493 ): 0.993826 
( 939567,50493 ): -0.978554 ( 769444,50493 ): -0.785196 ( 824022,50493 ): -0.487718 ( 133969,50493 ): -0.93649 ( 674662,50493 ): 0.359954 
( 154530,50493 ): 0.485665 ( 41874,50493 ): -0.6747 ( 467853,50493 ): 0.916958 ( 897214,50493 ): 0.250825 ( 579839,50493 ): 0.918044 
( 631774,50493 ): 0.0651882 ( 987491,50493 ): -0.505564 ( 796045,50493 ): 0.91346 ( 796734,96977 ): -0.423126 ( 894465,96977 ): 0.790873 
( 484145,96977 ): -0.557613 ( 5953,96977 ): 0.764233 ( 270491,96977 ): -0.847937 ( 740833,96977 ): -0.589003 ( 388198,96977 ): 0.853424 
( 240865,96977 ): 0.842421 ( 270491,96977 ): -0.847937 ( 131581,96977 ): -0.922187 ( 799053,96977 ): -0.771607 ( 203008,96977 ): 0.850537 
( 59293,96977 ): -0.82791 ( 925528,96977 ): 0.908227 ( 10412,96977 ): 0.62094 ( 855423,96977 ): -0.825945 ( 502163,96977 ): -0.482266 
( 925181,96977 ): 0.520363 ( 766361,96977 ): 0.0987449 ( 110161,96977 ): 0.821535 ( 323194,96977 ): 0.518783 ( 626463,96977 ): 0.773851 
( 765722,96977 ): -0.194869 ( 100160,96977 ): 0.192611 ( 495338,96977 ): 0.303869 ( 615119,96977 ): -0.803888 ( 346336,96977 ): 0.226839 
( 66915,96977 ): -0.798306 ( 852855,96977 ): 0.803961 ( 346336,96977 ): 0.226839 ( 567190,96977 ): 0.420554 ( 754032,96977 ): -0.762272 
( 299471,96977 ): 0.955138 ( 66915,96977 ): -0.798306 ( 393345,96977 ): 0.802505 ( 359016,96977 ): -0.880074 ( 852997,96977 ): -0.661518 
( 188190,96977 ): 0.951196 ( 197921,96977 ): 0.329476 ( 825251,96977 ): 0.814531 ( 192382,96977 ): 0.995021 ( 422405,96977 ): 0.766212 
( 120953,96977 ): -0.589182 ( 467853,96977 ): 0.743772 ( 253142,96977 ): -0.478932 ( 671244,96977 ): 0.345306 ( 925852,96977 ): 0.983922 
( 540883,96977 ): 0.889269 ( 741746,96977 ): 0.781592 ( 66915,96977 ): -0.798306 ( 31274,96977 ): 0.514501 ( 501407,96977 ): 0.776819 
( 199995,96977 ): 0.684459 ( 809266,96977 ): 0.67468 ( 936425,96977 ): 0.243522 ( 814606,97325 ): -0.375522 ( 631774,97325 ): -0.071914 
( 154544,97325 ): 0.594304 ( 105354,97325 ): 0.392807 ( 506513,97325 ): 0.721393 ( 633181,97325 ): 0.675496 ( 174752,97325 ): -0.451496 
( 820115,97325 ): 0.350193 ( 75747,97325 ): 0.385576 ( 96964,97325 ): -0.519904 ( 66915,97325 ): -0.234455 ( 69534,97325 ): 0.451063 
( 961234,97325 ): 0.0776296 ( 482334,97325 ): 0.102672 ( 754251,97325 ): 0.126942 ( 75747,97325 ): 0.385576 ( 334193,97325 ): -0.00741304 
( 482677,97325 ): 0.337161 ( 265440,97325 ): -0.653865 ( 771010,97325 ): -0.391024 ( 29909,97325 ): -0.531113 ( 895443,97325 ): -0.181606 
( 758453,97325 ): 0.264602 ( 753963,97325 ): -0.551085 ( 418740,97325 ): 0.713056 ( 420133,97325 ): 0.0870052 ( 297702,97325 ): 0.462044 
( 193231,97325 ): 0.733493 ( 212131,97325 ): 0.242272 ( 840402,97325 ): -0.406962 ( 130689,97325 ): -0.610065 ( 137390,97325 ): -0.0989283 
( 617196,97325 ): -0.253059 ( 562304,97325 ): 0.50836 ( 531986,97325 ): 0.665301 ( 864209,97325 ): -0.280505 ( 631774,97325 ): -0.071914 
( 252184,97325 ): 0.227185 ( 7920,97325 ): 0.530431 ( 177060,97325 ): 0.813312 ( 69534,97325 ): 0.451063 ( 199995,97325 ): 0.345162 
( 182900,97325 ): -0.909675 ( 489303,97325 ): 0.345673 ( 685647,219966 ): 0.872203 ( 615119,219966 ): -0.582471 ( 78886,219966 ): 0.248975 
( 506513,219966 ): 0.899558 ( 925181,219966 ): 0.808065 ( 754032,219966 ): -0.230233 ( 104455,219966 ): 0.538223 ( 754032,219966 ): -0.230233 
( 162197,219966 ): 0.71435 ( 502163,219966 ): -0.209206 ( 84209,219966 ): 0.874355 ( 631774,219966 ): 0.551511 ( 51376,219966 ): 0.602346 
( 195874,219966 ): 0.437932 ( 225930,219966 ): 0.387502 ( 96613,219966 ): -0.813711 ( 260206,219966 ): 0.939483 ( 89021,219966 ): 0.840349 
( 31685,219966 ): -0.740893 ( 838241,219966 ): -0.0794232 ( 583618,219966 ): 0.973881 ( 129761,219966 ): -0.278281 ( 237205,219966 ): -0.288301 
( 346336,219966 ): 0.084796 ( 961234,219966 ): 0.418772 ( 61938,219966 ): 0.88749 ( 604852,219966 ): 0.903908 ( 223627,219966 ): -0.80988 
( 796045,219966 ): 0.650035 ( 66915,219966 ): -0.383771 ( 749970,219966 ): 0.94794 ( 570061,219966 ): 0.314356 ( 407986,219966 ): -0.175988 
( 64303,219966 ): -0.257164 ( 51376,219966 ): 0.602346 ( 166785,219966 ): -0.568965 ( 110161,219966 ): 0.787582 ( 59293,219966 ): -0.494304 
( 897214,219966 ): 0.718012 ( 764181,219966 ): 0.723122 ( 631774,219966 ): 0.551511 ( 895443,219966 ): -0.369889 ( 239921,219966 ): -0.00816551 
( 120521,219966 ): -0.562948 ( 377581,219966 ): -0.660952 ( 335,219966 ): -0.444507 ( 187478,219966 ): -0.780034 ( 680522,219966 ): -0.790231 
( 222436,219966 ): 0.540971 ( 475932,219966 ): 0.886695 ( 330575,219966 ): -0.157318 ( 232564,219966 ): -0.253066 ( 418740,219966 ): 0.995462 
( 796734,219966 ): 0.0682595 ( 110161,219966 ): 0.787582 ( 153590,219966 ): -0.831546 ( 179205,219966 ): -0.491555 ( 96964,219966 ): -0.448889 
( 899530,219966 ): 0.80003 ( 894465,219966 ): 0.7152 ( 169795,219966 ): -0.609348 ( 66915,219966 ): -0.383771 ( 134729,561105 ): 0.989872 
( 31685,561105 ): -0.819408 ( 754032,561105 ): -0.316948 ( 165663,561105 ): 0.98583 ( 16438,561105 ): -0.156925 ( 346336,561105 ): -0.485166 
( 569914,561105 ): -0.327356 ( 16438,561105 ): -0.156925 ( 686897,561105 ): -0.879172 ( 5882,561105 ): 0.698217 ( 246611,561105 ): 0.898887 
( 617196,561105 ): -0.634981 ( 696015,561105 ): -0.800871 ( 617196,561105 ): -0.634981 ( 891264,561105 ): 0.903947 ( 66915,561105 ): -0.670549 
( 77175,561105 ): 0.754786 ( 37730,561105 ): 0.869678 ( 246960,561105 ): 0.19861 ( 572737,561105 ): 0.860401 ( 354105,561105 ): 0.675292 
( 686897,561105 ): -0.879172 ( 540883,561105 ): 0.831946 ( 752314,561105 ): 0.720529 ( 114342,561105 ): -0.46287 ( 75747,561105 ): 0.887054 
( 314600,561105 ): 0.123974 ( 357406,561105 ): 0.887762 ( 574772,561105 ): 0.860258 ( 820115,561105 ): 0.805996 ( 809266,561105 ): 0.798358 
( 325459,561105 ): 0.851916 ( 165663,561105 ): 0.98583 ( 925852,561105 ): 0.593877 ( 162233,561105 ): -0.944847 ( 840402,561105 ): -0.592533 
( 678339,561105 ): 0.768751 ( 781370,561105 ): 0.727029 ( 147635,561105 ): -0.762976 ( 78741,561105 ): 0.788783 ( 15694,561105 ): 0.708931 
( 749970,561105 ): 0.791722 ( 139026,561105 ): 0.640842 ( 418740,561105 ): 0.831755 ( 577627,561105 ): 0.914604 ( 167320,561105 ): 0.938104 
( 58616,561105 ): -0.612844 ( 77175,561105 ): 0.754786 ( 98465,561105 ): 0.764251 ( 740833,561105 ): -0.517924 ( 163420,561105 ): 0.159445 
( 745915,561105 ): -0.672886 ( 686897,561105 ): -0.879172 ( 130932,561105 ): 0.281307 ( 64303,561105 ): 0.275307 ( 57209,561105 ): -0.780545 
( 631774,561105 ): 0.200925 ( 120953,561105 ): -0.967841 ( 489303,607053 ): 0.917034 ( 796045,607053 ): 0.23722 ( 159214,607053 ): -0.319409 
( 180228,607053 ): -0.405439 ( 866786,607053 ): 0.584578 ( 349157,607053 ): 0.843887 ( 219483,607053 ): 0.786732 ( 490004,607053 ): 0.636087 
( 307461,607053 ): -0.905565 ( 175196,607053 ): 0.618016 ( 31380,607053 ): -0.537419 ( 792925,607053 ): 0.421633 ( 590441,607053 ): 0.166369 
( 686897,607053 ): -0.455217 ( 127337,607053 ): -0.902452 ( 300245,607053 ): 0.619502 ( 786613,607053 ): 0.637085 ( 170369,607053 ): 0.385281 
( 610706,607053 ): -0.516372 ( 771438,607053 ): 0.94226 ( 530745,607053 ): 0.415485 ( 66915,607053 ): -0.503266 ( 61480,607053 ): -0.308137 
( 418740,607053 ): 0.680845 ( 64303,607053 ): -0.710091 ( 199995,607053 ): 0.86517 ( 762500,607053 ): 0.471441 ( 313284,607053 ): 0.127331 
( 617196,607053 ): 0.468849 ( 43714,607053 ): -0.764175 ( 490952,607053 ): 0.732673 ( 325459,607053 ): 0.705769 ( 957085,607053 ): 0.685009 
( 686897,607053 ): -0.455217 ( 183858,607053 ): 0.510244 ( 754032,607053 ): -0.655309 ( 87985,607053 ): -0.270553 ( 314600,607053 ): -0.80689 
( 762500,607053 ): 0.471441 ( 130689,607053 ): -0.86806 ( 194703,607053 ): 0.773581 ( 939567,607053 ): -0.501383 ( 38936,607053 ): -0.28086 
( 806829,607053 ): 0.73819 ( 307461,607053 ): -0.905565 ( 491220,607053 ): 0.326291 ( 572737,607053 ): 0.779066 ( 572737,607053 ): 0.779066 
( 84209,607053 ): 0.434456 ( 604852,607053 ): 0.540592 ( 948171,607053 ): 0.476749 ( 65590,607053 ): 0.801439 ( 680476,607053 ): 0.806278 
( 346336,607053 ): 0.610363 ( 70715,607053 ): -0.495679 ( 749671,559405 ): -0.181353 ( 227776,156886 ): 0.137932 ( 640675,156886 ): 0.519697 
( 868092,156886 ): 0.55385 ( 868092,156886 ): 0.55385 ( 211758,156886 ): -0.121856 ( 81796,156886 ): 0.0838433 ( 102399,156886 ): 0.872514 
( 162677,156886 ): 0.128775 ( 502199,156886 ): 0.369262 ( 172350,156886 ): 0.581328 ( 185948,112017 ): 0.993284 ( 857203,112017 ): 0.87932 
( 857203,112017 ): 0.87932 ( 411761,112017 ): 0.962374 ( 753985,112017 ): 0.963709 ( 528221,588679 ): 0.999788 ( 106298,744548 ): 0.15603 
( 501407,38936 ): -0.438929 ( 936425,38936 ): 0.32564 ( 51992,38936 ): 0.435272 ( 814852,38936 ): 0.607197 ( 203008,38936 ): -0.676949 
( 642542,38936 ): 0.58863 ( 379125,38936 ): 0.91902 ( 484145,38936 ): 0.356693 ( 96613,38936 ): 0.645773 ( 50251,38936 ): 0.0975755 
( 604852,38936 ): -0.655326 ( 335,38936 ): -0.449479 ( 44764,38936 ): -0.814392 ( 379125,38936 ): 0.91902 ( 61480,38936 ): 0.185034 
( 385611,38936 ): -0.455255 ( 123915,38936 ): -0.735316 ( 771438,38936 ): -0.198154 ( 506513,38936 ): -0.351461 ( 577627,38936 ): -0.517037 
( 203008,38936 ): -0.676949 ( 386253,38936 ): -0.713233 ( 138699,38936 ): -0.270558 ( 782768,38936 ): -0.632834 ( 79960,38936 ): -0.101459 
( 562304,38936 ): -0.579985 ( 745964,38936 ): 0.0470094 ( 758453,38936 ): -0.87875 ( 696015,38936 ): 0.63862 ( 379125,38936 ): 0.91902 
( 781766,38936 ): -0.455531 ( 840402,38936 ): 0.538368 ( 936190,38936 ): -0.691914 ( 887806,38936 ): 0.85651 ( 751019,38936 ): -0.208797 
( 238297,38936 ): -0.463321 ( 120953,38936 ): 0.87932 ( 357406,38936 ): -0.605523 ( 887806,38936 ): 0.85651 ( 771438,38936 ): -0.198154 
( 782768,38936 ): -0.632834 ( 502163,38936 ): -0.257053 ( 300245,38936 ): 0.284435 ( 248798,38936 ): 0.98154 ( 354105,38936 ): -0.336465 
( 100160,38936 ): -0.501515 ( 179205,38936 ): 0.987559 ( 817754,38936 ): -0.485977 ( 178122,38936 ): -0.777196 ( 239921,38936 ): -0.769869 
( 418955,38936 ): 0.89013 ( 531986,38936 ): -0.497797 ( 105354,38936 ): -0.747 ( 240865,38936 ): -0.280216 ( 219203,38936 ): -0.620063 
( 575051,38936 ): -0.0376249 ( 169795,38936 ): 0.85976 ( 333464,38936 ): -0.29674 ( 925181,41874 ): -0.359518 ( 299471,41874 ): -0.243392 
( 579839,41874 ): -0.418721 ( 475932,41874 ): 0.0352157 ( 184043,41874 ): -0.319694 ( 745964,41874 ): 0.446782 ( 75264,41874 ): -0.290341 
( 925181,41874 ): -0.359518 ( 237205,41874 ): -0.571885 ( 174822,41874 ): 0.243299 ( 178122,41874 ): -0.497119 ( 354158,41874 ): -0.303373 
( 531986,41874 ): -0.357452 ( 686897,41874 ): 0.759207 ( 58549,41874 ): -0.673537 ( 498691,41874 ): -0.796735 ( 855836,41874 ): -0.317498 
( 572737,41874 ): -0.375963 ( 754251,41874 ): -0.00778076 ( 671244,41874 ): 0.355827 ( 293896,41874 ): 0.450721 ( 72041,41874 ): -0.571217 
( 585189,41874 ): -0.776245 ( 852855,41874 ): -0.413775 ( 845775,41874 ): 0.261744 ( 270491,41874 ): 0.738218 ( 379125,41874 ): 0.749707 
( 112462,41874 ): 0.400137 ( 615119,41874 ): 0.599974 ( 325401,41874 ): 0.831321 ( 642542,41874 ): 0.655955 ( 130689,41874 ): 0.490052 
( 159433,41874 ): -0.12179 ( 178122,41874 ): -0.497119 ( 335,41874 ): -0.254761 ( 501081,41874 ): -0.625702 ( 485135,41874 ): -0.789296 
( 771438,41874 ): 0.0369906 ( 200968,41874 ): -0.886414 ( 260206,41874 ): -0.412743 ( 58616,41874 ): 0.443093 ( 84209,41874 ): -0.496888 
( 825087,41874 ): -0.634917 ( 66915,41874 ): 0.721784 ( 253142,41874 ): 0.849615 ( 688804,639397 ): 0.392407 ( 619388,639397 ): 0.125734 
( 172612,639397 ): 0.418594 ( 228323,642542 ): -0.227526 ( 424244,642542 ): -0.608443 ( 184091,642542 ): -0.468493 ( 491220,642542 ): -0.704047 
( 138699,642542 ): -0.23591 ( 130689,642542 ): 0.0162496 ( 771438,642542 ): 0.0258626 ( 863790,642542 ): -0.717102 ( 335,642542 ): 0.368573 
( 100160,642542 ): -0.896931 ( 112462,642542 ): 0.263539 ( 317417,642542 ): 0.844089 ( 424244,642542 ): -0.608443 ( 325459,642542 ): -0.43652 
( 131627,642542 ): -0.525154 ( 617196,642542 ): 0.935031 ( 112789,642542 ): -0.536378 ( 315403,642542 ): -0.34388 ( 741746,642542 ): -0.572384 
( 315403,642542 ): -0.34388 ( 193231,642542 ): -0.603866 ( 238297,642542 ): -0.506895 ( 617196,642542 ): 0.935031 ( 354105,642542 ): -0.241786 
( 345355,642542 ): -0.638805 ( 490952,642542 ): -0.483895 ( 631774,642542 ): -0.0433614 ( 404434,642542 ): 0.658287 ( 325459,642542 ): -0.43652 
( 521704,642542 ): -0.858678 ( 745241,642542 ): -0.0109769 ( 66915,642542 ): 0.349373 ( 771438,642542 ): 0.0258626 ( 287259,642542 ): 0.510101 
( 806829,642542 ): -0.466825 ( 631579,642542 ): 0.577401 ( 138699,642542 ): -0.23591 ( 177060,642542 ): 0.00777667 ( 290812,642542 ): 0.120909 
( 696015,642542 ): 0.326149 ( 379125,642542 ): 0.61098 ( 65590,642542 ): -0.391497 ( 183858,642542 ): 0.290481 ( 690456,642542 ): -0.421063 
( 66915,642542 ): 0.349373 ( 66915,642542 ): 0.349373 ( 754251,642542 ): 0.312797 ( 531986,642542 ): -0.618153 ( 41874,642542 ): 0.655955 
( 840402,642542 ): 0.909667 ( 112789,642542 ): -0.536378 ( 152312,642542 ): 0.44137 ( 754032,642542 ): -0.0838911 ( 137390,642542 ): -0.00774191 
( 754032,642542 ): -0.0838911 ( 43714,642542 ): -0.215661 ( 29909,642542 ): -0.0962323 ( 835585,642542 ): -0.884459 ( 754032,642542 ): -0.0838911 
( 65590,642542 ): -0.391497 ( 206407,642542 ): -0.513318 ( 393345,642542 ): -0.329477 ( 91650,642542 ): -0.0611811 ( 128495,642542 ): -0.579601 
( 781837,781837 ): 1 ( 688804,781837 ): 0.618372 ( 942252,781837 ): -0.191569 ( 103484,346336 ): 0.0310037 ( 418740,346336 ): 0.0294091 
( 153590,346336 ): 0.144812 ( 19701,346336 ): -0.390817 ( 891063,346336 ): 0.0916998 ( 631774,346336 ): 0.249904 ( 792530,346336 ): 0.37433 
( 70715,346336 ): 0.317215 ( 43714,346336 ): -0.704881 ( 674662,346336 ): -0.807488 ( 299471,346336 ): 0.243336 ( 182900,346336 ): -0.109832 
( 357406,346336 ): -0.0401606 ( 490952,346336 ): 0.0221944 ( 482677,346336 ): -0.578694 ( 166785,346336 ): 0.419698 ( 213212,346336 ): 0.375855 
( 112185,346336 ): -0.584535 ( 604852,346336 ): -0.258193 ( 162233,346336 ): 0.529424 ( 62823,346336 ): -0.116205 ( 502163,346336 ): -0.897563 
( 809266,346336 ): -0.521618 ( 137474,346336 ): 0.348186 ( 635413,346336 ): 0.626378 ( 805785,346336 ): 0.53489 ( 386253,346336 ): 0.108567 
